Zeit	Gerätelast	Beleuchtungslast	Personenlast	Kühllast	Heizlast	Solare Gewinne	Lüftungswärmelast	Konvektion durch Wände	Konvektion durch Fenster
2025-04-12 05:00:00	102.22	0.00	0.00	0.00	193.56	-0.00	-113.85	36.59	-225.55
2025-04-12 06:00:00	102.22	0.00	0.00	0.00	201.60	73.20	-115.26	-30.58	-228.22
2025-04-12 07:00:00	102.22	0.00	0.00	0.00	165.84	285.19	-114.71	-195.72	-228.28
2025-04-12 08:00:00	102.22	0.00	0.00	0.00	130.29	472.08	-106.26	-362.64	-213.14
2025-04-12 09:00:00	102.22	0.00	0.00	0.00	96.57	632.47	-89.54	-531.58	-181.41
2025-04-12 10:00:00	102.22	0.00	0.00	0.00	66.82	677.69	-71.50	-609.85	-146.30
2025-04-12 11:00:00	102.22	0.00	0.00	0.00	66.02	464.85	-64.16	-435.08	-132.26
2025-04-12 12:00:00	102.22	0.00	0.00	0.00	50.11	476.14	-61.81	-428.62	-128.90
2025-04-12 13:00:00	102.22	0.00	0.00	0.00	50.29	426.84	-56.73	-397.75	-119.66
2025-04-12 14:00:00	102.22	0.00	0.00	0.00	53.28	385.76	-54.68	-366.28	-116.22
2025-04-12 15:00:00	102.22	0.00	0.00	0.00	49.29	365.49	-53.26	-346.52	-113.84
2025-04-12 16:00:00	102.22	0.00	0.00	0.00	58.11	289.28	-53.08	-284.79	-113.47
2025-04-12 17:00:00	102.22	0.00	0.00	0.00	75.65	208.40	-54.59	-220.91	-116.10
2025-04-12 18:00:00	102.22	0.00	0.00	0.00	99.84	104.40	-58.60	-134.52	-123.18
2025-04-12 19:00:00	102.22	0.00	0.00	0.00	134.44	35.32	-64.48	-83.89	-133.83
2025-04-12 20:00:00	102.22	0.00	0.00	0.00	156.60	0.00	-72.20	-47.63	-148.11
2025-04-12 21:00:00	102.22	0.00	0.00	0.00	163.26	0.00	-75.94	-41.96	-154.82
2025-04-12 22:00:00	102.22	0.00	0.00	0.00	166.62	0.00	-76.45	-43.75	-155.28
2025-04-12 23:00:00	102.22	0.00	0.00	0.00	169.40	-0.00	-77.18	-44.29	-156.25
2025-04-13 00:00:00	102.22	0.00	0.00	0.00	171.87	0.00	-78.50	-43.17	-158.43
2025-04-13 01:00:00	102.22	0.00	0.00	0.00	175.32	0.00	-82.11	-36.39	-165.13
2025-04-13 02:00:00	102.22	0.00	0.00	0.00	178.38	0.00	-85.34	-30.07	-171.10
2025-04-13 03:00:00	102.22	0.00	0.00	0.00	180.72	0.00	-87.24	-26.97	-174.49
2025-04-13 04:00:00	102.22	0.00	0.00	0.00	182.46	0.00	-88.01	-26.50	-175.67
2025-04-13 05:00:00	102.22	0.00	0.00	0.00	183.40	0.00	-87.36	-29.34	-174.07
2025-04-13 06:00:00	102.22	0.00	0.00	0.00	180.70	29.05	-87.08	-52.63	-173.36
2025-04-13 07:00:00	102.22	0.00	0.00	0.00	156.98	153.94	-86.62	-145.11	-172.97
2025-04-13 08:00:00	102.22	0.00	0.00	0.00	111.11	378.11	-83.02	-318.46	-167.40
2025-04-13 09:00:00	102.22	0.00	0.00	0.00	55.89	645.03	-72.78	-547.09	-149.36
2025-04-13 10:00:00	102.22	0.00	0.00	0.00	21.56	764.29	-61.92	-666.28	-129.27
2025-04-13 11:00:00	102.22	0.00	0.00	0.00	4.75	733.71	-55.94	-652.74	-118.17
2025-04-13 12:00:00	102.22	0.00	0.00	0.00	69.69	264.08	-57.18	-277.20	-120.19
2025-04-13 13:00:00	102.22	0.00	0.00	0.00	90.72	222.00	-62.96	-221.07	-131.30
2025-04-13 14:00:00	102.22	0.00	0.00	0.00	50.74	404.02	-61.10	-353.80	-128.68
2025-04-13 15:00:00	102.22	0.00	0.00	0.00	20.85	454.14	-57.65	-384.42	-122.88
2025-04-13 16:00:00	102.22	0.00	0.00	0.00	-0.00	612.05	-56.21	-513.38	-120.89
2025-04-13 17:00:00	102.22	0.00	0.00	0.00	0.00	626.64	-53.58	-548.20	-116.11
2025-04-13 18:00:00	102.22	0.00	0.00	0.00	0.00	253.71	-57.06	-198.15	-122.03
2025-04-13 19:00:00	102.22	0.00	0.00	0.00	-0.00	43.04	-67.80	41.35	-141.64
2025-04-13 20:00:00	102.22	0.00	0.00	0.00	17.27	-0.00	-76.45	100.55	-157.38
2025-04-13 21:00:00	102.22	0.00	0.00	0.00	88.08	0.00	-81.64	49.13	-166.79
2025-04-13 22:00:00	102.22	0.00	0.00	0.00	117.70	0.00	-84.66	28.90	-172.11
2025-04-13 23:00:00	102.22	0.00	0.00	0.00	134.32	0.00	-87.70	21.17	-177.56
2025-04-14 00:00:00	102.22	0.00	0.00	0.00	146.15	-0.00	-92.03	21.73	-185.59
2025-04-14 01:00:00	102.22	0.00	0.00	0.00	154.08	0.00	-93.46	18.35	-187.96
2025-04-14 02:00:00	102.22	0.00	0.00	0.00	161.00	-0.00	-95.65	17.21	-191.84
2025-04-14 03:00:00	102.22	0.00	0.00	0.00	165.80	0.00	-95.96	13.75	-192.05
2025-04-14 04:00:00	102.22	0.00	0.00	0.00	167.88	0.00	-92.80	2.36	-185.46
2025-04-14 05:00:00	102.22	0.00	0.00	0.00	173.67	-0.00	-98.23	11.12	-195.84
2025-04-14 06:00:00	102.22	0.00	0.00	0.00	173.72	36.67	-104.18	-2.54	-207.32
2025-04-14 07:00:00	102.22	0.00	0.00	0.00	142.63	203.21	-97.96	-141.85	-195.79
2025-04-14 08:00:00	102.22	0.00	0.00	0.00	87.84	454.70	-82.90	-367.42	-168.01
2025-04-14 09:00:00	102.22	0.00	0.00	0.00	38.50	676.04	-66.67	-577.99	-138.12
2025-04-14 10:00:00	102.22	0.00	0.00	0.00	8.34	806.22	-52.75	-719.17	-111.61
2025-04-14 11:00:00	102.22	0.00	0.00	0.00	0.00	816.14	-43.88	-753.46	-94.28
2025-04-14 12:00:00	102.22	0.00	0.00	0.00	-0.00	793.19	-42.05	-739.29	-91.11
2025-04-14 13:00:00	102.22	0.00	0.00	0.00	0.00	772.00	-37.62	-735.77	-83.11
2025-04-14 14:00:00	102.22	0.00	0.00	0.00	0.00	547.84	-35.96	-533.65	-80.91
2025-04-14 15:00:00	102.22	0.00	0.00	0.00	-0.00	467.48	-39.28	-440.29	-88.20
2025-04-14 16:00:00	102.22	0.00	0.00	0.00	-0.00	382.23	-39.66	-357.00	-89.14
2025-04-14 17:00:00	102.22	0.00	0.00	0.00	0.00	321.48	-40.22	-296.63	-90.12
2025-04-14 18:00:00	102.22	0.00	0.00	0.00	0.00	182.58	-42.43	-161.59	-93.61
2025-04-14 19:00:00	102.22	0.00	0.00	0.00	20.63	51.48	-50.40	-31.58	-108.08
2025-04-14 20:00:00	102.22	0.00	0.00	0.00	83.09	-0.00	-59.28	-12.26	-124.42
2025-04-14 21:00:00	102.22	0.00	0.00	0.00	102.98	0.00	-62.98	-19.79	-130.90
2025-04-14 22:00:00	102.22	0.00	0.00	0.00	113.98	-0.00	-67.07	-18.81	-138.30
2025-04-14 23:00:00	102.22	0.00	0.00	0.00	122.81	0.00	-72.13	-12.76	-147.67
2025-04-15 00:00:00	102.22	0.00	0.00	0.00	129.01	0.00	-75.23	-9.86	-153.26
2025-04-15 01:00:00	102.22	0.00	0.00	0.00	133.64	-0.00	-77.02	-9.31	-156.30
2025-04-15 02:00:00	102.22	0.00	0.00	0.00	137.75	-0.00	-78.67	-8.80	-159.07
2025-04-15 03:00:00	102.22	0.00	0.00	0.00	141.10	-0.00	-80.86	-6.04	-163.00
2025-04-15 04:00:00	102.22	0.00	0.00	0.00	144.32	0.00	-82.98	-3.15	-166.78
2025-04-15 05:00:00	102.22	0.00	0.00	0.00	147.81	-0.00	-85.80	1.25	-171.95
2025-04-15 06:00:00	102.22	0.00	0.00	0.00	143.53	49.47	-87.28	-33.03	-174.72
2025-04-15 07:00:00	102.22	0.00	0.00	0.00	115.34	185.25	-84.74	-139.42	-170.39
2025-04-15 08:00:00	102.22	0.00	0.00	0.00	75.52	356.49	-78.76	-277.09	-159.96
2025-04-15 09:00:00	102.22	0.00	0.00	0.00	30.66	601.04	-68.84	-491.35	-142.18
2025-04-15 10:00:00	102.22	0.00	0.00	0.00	1.92	770.89	-54.83	-671.06	-115.61
2025-04-15 11:00:00	102.22	0.00	0.00	0.00	0.00	786.44	-42.62	-725.65	-92.63
2025-04-15 12:00:00	102.22	0.00	0.00	0.00	0.00	826.36	-32.33	-794.74	-72.44
2025-04-15 13:00:00	102.22	0.00	0.00	0.00	-0.00	823.58	-26.17	-814.31	-60.59
2025-04-15 14:00:00	102.22	0.00	0.00	0.00	0.00	816.41	-26.39	-805.69	-61.85
2025-04-15 15:00:00	102.22	0.00	0.00	0.00	-0.00	941.96	-27.97	-917.05	-65.55
2025-04-15 16:00:00	102.22	0.00	0.00	0.00	-0.00	914.14	-29.76	-896.20	-69.42
2025-04-15 17:00:00	102.22	0.00	0.00	0.00	-0.00	722.65	-33.99	-708.99	-77.67
2025-04-15 18:00:00	102.22	0.00	0.00	0.00	0.00	477.95	-41.71	-458.88	-92.25
2025-04-15 19:00:00	102.22	0.00	0.00	0.00	-0.00	102.72	-52.61	-72.37	-112.39
2025-04-15 20:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-65.81	78.83	-136.90
2025-04-15 21:00:00	102.22	0.00	0.00	0.00	-0.00	0.00	-77.43	116.80	-158.72
2025-04-15 22:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-84.55	139.51	-171.87
2025-04-15 23:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-88.25	151.06	-178.39
2025-04-16 00:00:00	102.22	0.00	0.00	0.00	-0.00	0.00	-90.94	159.23	-183.03
2025-04-16 01:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-94.10	168.30	-188.66
2025-04-16 02:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-96.75	176.16	-193.29
2025-04-16 03:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-96.87	176.75	-193.02
2025-04-16 04:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-99.01	182.33	-196.74
2025-04-16 05:00:00	102.22	0.00	0.00	0.00	8.14	0.00	-102.85	186.27	-203.83
2025-04-16 06:00:00	102.22	0.00	0.00	0.00	41.53	84.60	-104.40	85.19	-206.87
2025-04-16 07:00:00	102.22	0.00	0.00	0.00	34.44	266.68	-101.81	-87.09	-202.82
2025-04-16 08:00:00	102.22	0.00	0.00	0.00	9.57	436.50	-91.96	-251.21	-184.94
2025-04-16 09:00:00	102.22	0.00	0.00	0.00	0.00	630.86	-76.74	-469.31	-156.57
2025-04-16 10:00:00	102.22	0.00	0.00	0.00	0.00	758.62	-59.79	-645.60	-124.01
2025-04-16 11:00:00	102.22	0.00	0.00	0.00	0.00	796.50	-45.94	-727.42	-96.73
2025-04-16 12:00:00	102.22	0.00	0.00	0.00	0.00	822.77	-37.87	-779.01	-80.61
2025-04-16 13:00:00	102.22	0.00	0.00	0.00	0.00	853.54	-35.33	-817.88	-75.67
2025-04-16 14:00:00	102.22	0.00	0.00	0.00	0.00	866.93	-35.01	-832.25	-75.55
2025-04-16 15:00:00	102.22	0.00	0.00	0.00	0.00	929.90	-34.62	-894.68	-75.07
2025-04-16 16:00:00	102.22	0.00	0.00	0.00	-0.00	796.35	-39.23	-764.55	-84.55
2025-04-16 17:00:00	102.22	0.00	0.00	0.00	0.00	668.96	-46.02	-622.20	-98.13
2025-04-16 18:00:00	102.22	0.00	0.00	0.00	-0.00	504.49	-51.57	-455.61	-108.72
2025-04-16 19:00:00	102.22	0.00	0.00	0.00	-0.00	110.15	-59.25	-63.19	-122.71
2025-04-16 20:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-67.88	82.20	-138.37
2025-04-16 21:00:00	102.22	0.00	0.00	0.00	-0.00	-0.00	-73.99	104.76	-149.46
2025-04-16 22:00:00	102.22	0.00	0.00	0.00	0.00	-0.00	-77.81	117.68	-156.26
2025-04-16 23:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-85.14	138.95	-170.04
2025-04-17 00:00:00	102.22	0.00	0.00	0.00	0.00	-0.00	-93.82	164.70	-186.50
2025-04-17 01:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-99.25	180.74	-196.61
2025-04-17 02:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-101.36	187.20	-200.24
2025-04-17 03:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-103.24	192.39	-203.46
2025-04-17 04:00:00	102.22	0.00	0.00	0.00	0.00	-0.00	-104.37	195.89	-205.22
2025-04-17 05:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-104.39	195.84	-204.83
2025-04-17 06:00:00	102.22	0.00	0.00	0.00	0.00	58.21	-106.09	150.81	-208.06
2025-04-17 07:00:00	102.22	0.00	0.00	0.00	-0.00	231.56	-107.84	-4.39	-212.35
2025-04-17 08:00:00	102.22	0.00	0.00	0.00	0.00	436.74	-103.39	-209.45	-205.22
2025-04-17 09:00:00	102.22	0.00	0.00	0.00	0.00	633.44	-91.69	-430.62	-183.82
2025-04-17 10:00:00	102.22	0.00	0.00	0.00	0.00	759.56	-76.75	-599.60	-155.28
2025-04-17 11:00:00	102.22	0.00	0.00	0.00	0.00	806.75	-63.83	-687.15	-130.09
2025-04-17 12:00:00	102.22	0.00	0.00	0.00	-0.00	808.07	-52.42	-727.26	-107.63
2025-04-17 13:00:00	102.22	0.00	0.00	0.00	0.00	706.60	-45.97	-654.42	-95.32
2025-04-17 14:00:00	102.22	0.00	0.00	0.00	0.00	670.32	-45.84	-616.24	-95.86
2025-04-17 15:00:00	102.22	0.00	0.00	0.00	0.00	742.10	-45.15	-683.27	-94.91
2025-04-17 16:00:00	102.22	0.00	0.00	0.00	-0.00	707.07	-48.74	-644.71	-102.27
2025-04-17 17:00:00	102.22	0.00	0.00	0.00	0.00	705.67	-53.39	-630.59	-111.72
2025-04-17 18:00:00	102.22	0.00	0.00	0.00	0.00	493.49	-58.49	-426.45	-121.44
2025-04-17 19:00:00	102.22	0.00	0.00	0.00	0.00	110.52	-70.21	-31.21	-143.32
2025-04-17 20:00:00	102.22	0.00	0.00	0.00	0.00	0.42	-81.93	121.29	-165.01
2025-04-17 21:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-92.42	157.05	-184.60
2025-04-17 22:00:00	102.22	0.00	0.00	0.00	-0.00	-0.00	-101.66	185.28	-202.02
2025-04-17 23:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-110.12	210.43	-217.97
2025-04-18 00:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-117.06	230.88	-230.99
2025-04-18 01:00:00	102.22	0.00	0.00	0.00	-0.00	-0.00	-122.39	246.54	-240.88
2025-04-18 02:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-125.59	255.95	-246.60
2025-04-18 03:00:00	102.22	0.00	0.00	0.00	-0.00	0.00	-127.42	261.27	-249.68
2025-04-18 04:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-130.62	270.19	-255.50
2025-04-18 05:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-130.99	271.78	-255.78
2025-04-18 06:00:00	102.22	0.00	0.00	0.00	0.00	112.19	-129.34	168.57	-252.65
2025-04-18 07:00:00	102.22	0.00	0.00	0.00	0.00	264.09	-125.34	13.80	-245.81
2025-04-18 08:00:00	102.22	0.00	0.00	0.00	0.00	468.09	-116.27	-203.26	-229.58
2025-04-18 09:00:00	102.22	0.00	0.00	0.00	-0.00	648.34	-101.71	-417.30	-202.45
2025-04-18 10:00:00	102.22	0.00	0.00	0.00	0.00	775.90	-87.35	-586.06	-174.96
2025-04-18 11:00:00	102.22	0.00	0.00	0.00	0.00	822.44	-76.39	-667.28	-153.64
2025-04-18 12:00:00	102.22	0.00	0.00	0.00	0.00	835.18	-67.50	-709.29	-136.17
2025-04-18 13:00:00	102.22	0.00	0.00	0.00	0.00	829.37	-64.10	-716.23	-129.21
2025-04-18 14:00:00	102.22	0.00	0.00	0.00	0.00	856.04	-63.07	-744.29	-126.89
2025-04-18 15:00:00	102.22	0.00	0.00	0.00	-0.00	921.27	-62.80	-807.08	-126.30
2025-04-18 16:00:00	102.22	0.00	0.00	0.00	0.00	928.41	-63.52	-818.20	-128.08
2025-04-18 17:00:00	102.22	0.00	0.00	0.00	0.00	778.52	-65.66	-677.27	-132.85
2025-04-18 18:00:00	102.22	0.00	0.00	0.00	0.00	496.41	-72.18	-397.35	-145.58
2025-04-18 19:00:00	102.22	0.00	0.00	0.00	-0.00	109.00	-80.18	-4.91	-160.29
2025-04-18 20:00:00	102.22	0.00	0.00	0.00	0.00	1.24	-90.44	141.21	-179.23
2025-04-18 21:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-95.21	162.70	-187.71
2025-04-18 22:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-100.62	179.15	-197.68
2025-04-18 23:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-110.57	208.92	-216.62
2025-04-19 00:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-118.46	232.24	-231.56
2025-04-19 01:00:00	102.22	0.00	0.00	0.00	0.00	-0.00	-124.82	250.88	-243.51
2025-04-19 02:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-130.90	268.52	-254.94
2025-04-19 03:00:00	102.22	0.00	0.00	0.00	0.00	-0.00	-134.93	280.34	-262.43
2025-04-19 04:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-136.20	284.35	-264.45
2025-04-19 05:00:00	102.22	0.00	0.00	0.00	-0.00	0.00	-136.35	284.67	-264.32
2025-04-19 06:00:00	102.22	0.00	0.00	0.00	0.00	112.55	-136.60	187.52	-264.96
2025-04-19 07:00:00	102.22	0.00	0.00	0.00	0.00	283.48	-136.02	21.20	-265.06
2025-04-19 08:00:00	102.22	0.00	0.00	0.00	-0.00	312.59	-133.77	-13.22	-261.56
2025-04-19 09:00:00	102.22	0.00	0.00	0.00	0.00	574.75	-125.25	-278.90	-246.70
2025-04-19 10:00:00	102.22	0.00	0.00	0.00	-0.00	695.39	-115.53	-427.40	-229.48
2025-04-19 11:00:00	102.22	0.00	0.00	0.00	0.00	845.78	-104.98	-602.70	-209.00
2025-04-19 12:00:00	102.22	0.00	0.00	0.00	0.00	836.52	-91.65	-641.83	-182.09
2025-04-19 13:00:00	102.22	0.00	0.00	0.00	-0.00	861.67	-86.18	-682.99	-171.04
2025-04-19 14:00:00	102.22	0.00	0.00	0.00	0.00	884.27	-84.10	-711.83	-166.95
2025-04-19 15:00:00	102.22	0.00	0.00	0.00	-0.00	947.89	-82.73	-775.67	-164.20
2025-04-19 16:00:00	102.22	0.00	0.00	0.00	0.00	974.98	-84.73	-802.26	-168.42
2025-04-19 17:00:00	102.22	0.00	0.00	0.00	0.00	826.22	-89.45	-655.53	-178.10
2025-04-19 18:00:00	102.22	0.00	0.00	0.00	-0.00	546.92	-97.38	-375.32	-193.58
2025-04-19 19:00:00	102.22	0.00	0.00	0.00	0.00	123.11	-105.84	52.08	-209.17
2025-04-19 20:00:00	102.22	0.00	0.00	0.00	0.00	2.29	-117.74	216.31	-231.29
2025-04-19 21:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-129.33	258.32	-253.11
2025-04-19 22:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-133.95	274.25	-261.44
2025-04-19 23:00:00	102.22	0.00	0.00	0.00	-0.00	-0.00	-137.38	284.90	-267.55
2025-04-20 00:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-140.57	294.81	-273.24
2025-04-20 01:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-143.79	304.17	-279.05
2025-04-20 02:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-148.79	318.57	-288.37
2025-04-20 03:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-153.27	331.70	-296.68
2025-04-20 04:00:00	102.22	0.00	0.00	0.00	0.00	-0.00	-157.10	342.66	-303.77
2025-04-20 05:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-162.26	357.40	-313.48
2025-04-20 06:00:00	102.22	0.00	0.00	0.00	0.00	159.62	-166.84	230.76	-322.81
2025-04-20 07:00:00	102.22	0.00	0.00	0.00	0.00	375.25	-167.55	28.05	-325.67
2025-04-20 08:00:00	102.22	0.00	0.00	0.00	-0.00	539.12	-160.53	-149.15	-313.40
2025-04-20 09:00:00	102.22	0.00	0.00	0.00	0.00	696.97	-150.09	-330.15	-293.87
2025-04-20 10:00:00	102.22	0.00	0.00	0.00	0.00	801.90	-140.22	-465.03	-274.57
2025-04-20 11:00:00	102.22	0.00	0.00	0.00	0.00	828.73	-129.41	-526.76	-252.84
2025-04-20 12:00:00	102.22	0.00	0.00	0.00	0.00	831.97	-118.10	-565.74	-230.19
2025-04-20 13:00:00	102.22	0.00	0.00	0.00	0.00	856.21	-111.22	-609.85	-216.33
2025-04-20 14:00:00	102.22	0.00	0.00	0.00	-0.00	906.78	-110.66	-660.06	-215.00
2025-04-20 15:00:00	102.22	0.00	0.00	0.00	0.00	992.43	-110.22	-742.28	-214.12
2025-04-20 16:00:00	102.22	0.00	0.00	0.00	-0.00	1018.07	-113.74	-763.79	-221.51
2025-04-20 17:00:00	102.22	0.00	0.00	0.00	-0.00	901.78	-118.75	-646.77	-232.18
2025-04-20 18:00:00	102.22	0.00	0.00	0.00	0.00	536.01	-126.12	-289.99	-246.59
2025-04-20 19:00:00	102.22	0.00	0.00	0.00	-0.00	113.05	-138.38	151.45	-269.65
2025-04-20 20:00:00	102.22	0.00	0.00	0.00	-0.00	2.53	-149.46	304.61	-290.20
2025-04-20 21:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-159.22	341.03	-308.50
2025-04-20 22:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-166.92	365.52	-322.93
2025-04-20 23:00:00	102.22	0.00	0.00	0.00	-0.00	-0.00	-173.22	384.85	-334.69
2025-04-21 00:00:00	102.22	0.00	0.00	0.00	-0.00	0.00	-177.95	399.25	-343.45
2025-04-21 01:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-182.20	411.71	-351.28
2025-04-21 02:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-184.33	418.43	-355.00
2025-04-21 03:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-187.44	427.08	-360.67
2025-04-21 04:00:00	102.22	0.00	0.00	0.00	-0.00	-0.00	-191.23	438.28	-367.69
2025-04-21 05:00:00	102.22	0.00	0.00	0.00	24.57	0.00	-191.86	418.08	-368.55
2025-04-21 06:00:00	102.22	0.00	0.00	0.00	67.94	165.98	-190.59	225.61	-366.56
2025-04-21 07:00:00	102.22	0.00	0.00	0.00	67.74	373.78	-182.54	4.32	-352.32
2025-04-21 08:00:00	102.22	0.00	0.00	0.00	56.59	536.04	-167.39	-184.29	-324.16
2025-04-21 09:00:00	102.22	0.00	0.00	0.00	37.85	697.48	-152.67	-363.19	-296.36
2025-04-21 10:00:00	102.22	0.00	0.00	0.00	22.08	802.69	-141.81	-485.99	-275.18
2025-04-21 11:00:00	102.22	0.00	0.00	0.00	7.46	831.00	-133.50	-527.51	-258.50
2025-04-21 12:00:00	102.22	0.00	0.00	0.00	0.13	842.16	-128.38	-549.13	-248.07
2025-04-21 13:00:00	102.22	0.00	0.00	0.00	0.00	855.22	-127.40	-565.39	-245.85
2025-04-21 14:00:00	102.22	0.00	0.00	0.00	0.00	909.29	-123.83	-625.79	-238.65
2025-04-21 15:00:00	102.22	0.00	0.00	0.00	0.00	1006.28	-118.58	-732.89	-228.47
2025-04-21 16:00:00	102.22	0.00	0.00	0.00	0.00	1026.00	-120.27	-755.85	-232.34
2025-04-21 17:00:00	102.22	0.00	0.00	0.00	0.00	855.92	-122.73	-594.74	-237.72
2025-04-21 18:00:00	102.22	0.00	0.00	0.00	0.00	564.90	-125.86	-316.29	-243.97
2025-04-21 19:00:00	102.22	0.00	0.00	0.00	-0.00	148.55	-132.02	97.77	-255.33
2025-04-21 20:00:00	102.22	0.00	0.00	0.00	0.00	5.84	-140.70	273.03	-271.23
2025-04-21 21:00:00	102.22	0.00	0.00	0.00	-0.00	0.00	-148.11	307.46	-284.95
2025-04-21 22:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-150.46	316.87	-288.94
2025-04-21 23:00:00	102.22	0.00	0.00	0.00	-0.00	-0.00	-153.04	325.26	-293.49
2025-04-22 00:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-157.76	339.37	-302.32
2025-04-22 01:00:00	102.22	0.00	0.00	0.00	0.00	-0.00	-161.64	351.22	-309.52
2025-04-22 02:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-164.46	359.60	-314.62
2025-04-22 03:00:00	102.22	0.00	0.00	0.00	1.34	-0.00	-166.47	364.65	-318.24
2025-04-22 04:00:00	102.22	0.00	0.00	0.00	58.21	0.00	-168.64	317.33	-322.24
2025-04-22 05:00:00	102.22	0.00	0.00	0.00	99.87	-0.00	-168.96	277.07	-322.69
2025-04-22 06:00:00	102.22	0.00	0.00	0.00	108.72	151.43	-168.20	132.07	-321.70
2025-04-22 07:00:00	102.22	0.00	0.00	0.00	95.46	362.63	-163.13	-69.55	-313.32
2025-04-22 08:00:00	102.22	0.00	0.00	0.00	71.88	539.67	-148.01	-259.16	-285.35
2025-04-22 09:00:00	102.22	0.00	0.00	0.00	49.30	693.68	-131.69	-432.66	-254.49
2025-04-22 10:00:00	102.22	0.00	0.00	0.00	25.99	802.65	-119.14	-555.44	-230.15
2025-04-22 11:00:00	102.22	0.00	0.00	0.00	6.35	841.85	-108.63	-608.49	-209.25
2025-04-22 12:00:00	102.22	0.00	0.00	0.00	-0.00	856.15	-102.32	-638.55	-196.68
2025-04-22 13:00:00	102.22	0.00	0.00	0.00	0.00	821.67	-98.70	-616.84	-190.28
2025-04-22 14:00:00	102.22	0.00	0.00	0.00	0.00	885.44	-95.36	-684.46	-184.50
2025-04-22 15:00:00	102.22	0.00	0.00	0.00	0.00	921.12	-93.37	-724.07	-181.02
2025-04-22 16:00:00	102.22	0.00	0.00	0.00	0.00	1003.88	-99.51	-791.12	-193.58
2025-04-22 17:00:00	102.22	0.00	0.00	0.00	0.00	776.24	-104.60	-570.01	-203.90
2025-04-22 18:00:00	102.22	0.00	0.00	0.00	0.00	555.77	-107.86	-354.62	-210.14
2025-04-22 19:00:00	102.22	0.00	0.00	0.00	0.00	141.11	-115.08	57.76	-223.43
2025-04-22 20:00:00	102.22	0.00	0.00	0.00	-0.00	5.89	-125.34	230.79	-242.36
2025-04-22 21:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-133.33	266.33	-257.15
2025-04-22 22:00:00	102.22	0.00	0.00	0.00	-0.00	0.00	-136.57	278.21	-262.86
2025-04-22 23:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-142.34	295.33	-273.65
2025-04-23 00:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-145.46	305.80	-279.27
2025-04-23 01:00:00	102.22	0.00	0.00	0.00	-0.00	0.00	-146.23	308.11	-280.35
2025-04-23 02:00:00	102.22	0.00	0.00	0.00	-0.00	0.00	-148.18	314.03	-283.77
2025-04-23 03:00:00	102.22	0.00	0.00	0.00	10.78	0.00	-149.95	309.77	-286.88
2025-04-23 04:00:00	102.22	0.00	0.00	0.00	68.93	0.00	-151.57	258.53	-289.81
2025-04-23 05:00:00	102.22	0.00	0.00	0.00	101.65	0.00	-152.99	230.05	-292.39
2025-04-23 06:00:00	102.22	0.00	0.00	0.00	104.57	158.92	-152.92	86.29	-292.80
2025-04-23 07:00:00	102.22	0.00	0.00	0.00	87.19	364.98	-146.13	-111.78	-281.05
2025-04-23 08:00:00	102.22	0.00	0.00	0.00	58.93	541.00	-130.85	-296.18	-252.76
