0.817584	7.41742	7.48416	7.57012	7.68054	7.82179	8.0015	8.22844	8.47801	8.71993	8.95105	9.16859	9.34936	9.48282	9.58216	9.65659	9.71266	9.75509	9.79152	9.83287	9.8857	9.95283	10.0374	10.1429	10.2722	10.4084	10.5337	10.6458	10.7429	10.8156	10.8641	10.8972	10.9201	10.9363	10.9481	10.9577	10.9683	10.9813	10.9967	11.0149	11.0357	11.0592	11.0853	11.114	11.1446	11.1754	11.2037	11.2274	11.2403	11.2447	11.2462	11.2468	11.2471	11.2472	11.2472	11.2473	11.2473	11.2473	11.2473	11.2473	11.2473																																												
0.812754	7.62732	7.69519	7.78262	7.89492	8.03859	8.22142	8.45233	8.70633	8.95265	9.18806	9.40976	9.5941	9.73028	9.83169	9.9077	9.96499	10.0084	10.0456	10.0879	10.1419	10.2106	10.2972	10.4053	10.538	10.6781	10.807	10.9224	11.022	11.0956	11.1435	11.175	11.1962	11.2107	11.2209	11.2292	11.2381	11.2487	11.2611	11.2752	11.2913	11.3097	11.3309	11.3555	11.3831	11.412	11.4392	11.4624	11.4751	11.4795	11.481	11.4816	11.4818	11.4819	11.482	11.482	11.482	11.482	11.482	11.482	11.482																																												
0.809044	7.80482	7.87364	7.96231	8.0762	8.22193	8.4074	8.64169	8.89948	9.14955	9.38865	9.61394	9.80138	9.93993	10.0432	10.1206	10.1789	10.2231	10.2611	10.3042	10.3593	10.4294	10.5179	10.6284	10.7644	10.9082	11.0411	11.1604	11.2635	11.3391	11.387	11.4172	11.4361	11.4483	11.4564	11.4626	11.469	11.4761	11.484	11.4927	11.503	11.5158	11.5324	11.5534	11.5785	11.6058	11.6322	11.6549	11.6674	11.6717	11.6732	11.6738	11.674	11.6742	11.6742	11.6742	11.6742	11.6743	11.6743	11.6743	11.6743																																												
0.806186	7.93781	8.00735	8.09695	8.21204	8.35931	8.54676	8.78359	9.04423	9.29714	9.53903	9.76704	9.95684	10.0972	10.2018	10.2803	10.3395	10.3844	10.4229	10.4666	10.5226	10.5938	10.6838	10.7963	10.9349	11.0819	11.2182	11.3414	11.4485	11.5272	11.5766	11.6062	11.6232	11.6327	11.638	11.6415	11.6445	11.6472	11.6497	11.6527	11.6575	11.6657	11.6789	11.6975	11.721	11.7473	11.773	11.7954	11.8077	11.812	11.8135	11.8141	11.8143	11.8144	11.8145	11.8145	11.8145	11.8145	11.8145	11.8145	11.8145																																												
0.80399	8.03801	8.10809	8.19838	8.31438	8.46281	8.65176	8.8905	9.1533	9.40835	9.65236	9.88244	10.074	10.2158	10.3215	10.4008	10.4607	10.506	10.545	10.5892	10.6459	10.7179	10.809	10.9231	11.0638	11.2134	11.3527	11.4793	11.5903	11.673	11.7252	11.7559	11.7718	11.7786	11.7805	11.7803	11.7788	11.7758	11.7723	11.7697	11.7702	11.7753	11.7863	11.8035	11.826	11.8517	11.877	11.8991	11.9112	11.9155	11.9169	11.9175	11.9178	11.9179	11.9179	11.9179	11.918	11.918	11.918	11.918	11.918																																												
0.8023	8.11383	8.18432	8.27514	8.39182	8.54114	8.73122	8.97141	9.23585	9.49253	9.73815	9.96981	10.1628	10.3056	10.4121	10.4921	10.5524	10.5981	10.6374	10.6821	10.7392	10.812	10.904	11.0192	11.1615	11.3133	11.455	11.5845	11.6991	11.7859	11.8419	11.8754	11.8922	11.8971	11.8948	11.889	11.881	11.8712	11.8618	11.8551	11.8526	11.8559	11.8657	11.8821	11.904	11.9293	11.9543	11.9762	11.9883	11.9925	11.9939	11.9945	11.9947	11.9948	11.9949	11.9949	11.9949	11.9949	11.9949	11.9949	11.9949																																												
0.801	8.17142	8.24222	8.33344	8.45064	8.60062	8.79156	9.03287	9.29854	9.55647	9.80331	10.0362	10.2302	10.3738	10.481	10.5614	10.6221	10.6682	10.7077	10.7527	10.8102	10.8835	10.9761	11.0923	11.2359	11.3893	11.533	11.6648	11.7824	11.873	11.933	11.9708	11.9911	11.9968	11.9901	11.9741	11.9568	11.9401	11.9264	11.9172	11.9133	11.9157	11.9248	11.9408	11.9625	11.9875	12.0123	12.034	12.046	12.0502	12.0516	12.0522	12.0524	12.0525	12.0526	12.0526	12.0526	12.0526	12.0526	12.0526	12.0526																																												
0.8	8.21527	8.28631	8.37784	8.49543	8.64593	8.83752	9.07967	9.34629	9.60516	9.85294	10.0867	10.2816	10.4258	10.5334	10.6143	10.6753	10.7215	10.7612	10.8064	10.8643	10.9379	11.0311	11.148	11.2926	11.4473	11.5925	11.7261	11.8463	11.94	12.0038	12.046	12.0718	12.0833	12.0775	12.0371	12.0095	11.9884	11.9728	11.9626	11.9582	11.9602	11.9692	11.985	12.0064	12.0313	12.0559	12.0776	12.0895	12.0936	12.0951	12.0956	12.0959	12.096	12.096	12.0961	12.0961	12.0961	12.0961	12.0961	12.0961																																												
0.799	8.25311	8.32435	8.41615	8.53408	8.68502	8.87718	9.12005	9.3875	9.64718	9.89577	10.1303	10.3259	10.4707	10.5787	10.6599	10.7211	10.7675	10.8075	10.8528	10.9109	10.9849	11.0786	11.1961	11.3416	11.4974	11.6439	11.7792	11.9016	11.9982	12.0655	12.1123	12.1447	12.1676	12.1882																																																																						
0.7977	8.29629	8.36777	8.45986	8.57818	8.72962	8.92243	9.16613	9.43451	9.69513	9.94464	10.1801	10.3764	10.5218	10.6304	10.7119	10.7734	10.8201	10.8602	10.9058	10.9642	11.0386	11.1328	11.251	11.3975	11.5546	11.7026	11.8399	11.9648	12.0649	12.1364	12.1886	12.2284	12.2615	12.2929																																																																						
0.79601	8.35185	8.42362	8.5161	8.63493	8.78702	8.98066	9.22543	9.49501	9.75683	10.0075	10.2442	10.4415	10.5877	10.6969	10.7789	10.8408	10.8877	10.9281	10.974	11.0328	11.1077	11.2026	11.3217	11.4695	11.6282	11.7783	11.9181	12.0464	12.1509	12.2278	12.2866	12.3339	12.3743	12.4103																																																																						
0.793812	8.42311	8.49527	8.58824	8.70771	8.86063	9.05534	9.30148	9.5726	9.83597	10.0882	10.3264	10.525	10.6722	10.7822	10.8648	10.9272	10.9745	11.0152	11.0615	11.1207	11.1963	11.2921	11.4124	11.5619	11.7228	11.8754	12.0184	12.1511	12.2612	12.3444	12.4098	12.4633	12.5081	12.5456																																																																						
0.790958	8.5141	8.58675	8.68036	8.80065	8.95463	9.1507	9.39859	9.6717	9.93703	10.1912	10.4313	10.6316	10.7802	10.8911	10.9745	11.0375	11.0853	11.1264	11.1732	11.2331	11.3095	11.4064	11.5283	11.6799	11.8435	11.9994	12.1465	12.2845	12.4009	12.4905	12.5617	12.6193	12.6662	12.7042																																																																						
0.787242	8.62963	8.7029	8.79732	8.91865	9.07397	9.27177	9.52189	9.7975	10.0653	10.322	10.5645	10.767	10.9172	11.0294	11.1138	11.1776	11.226	11.2676	11.315	11.3757	11.4532	11.5515	11.6753	11.8296	11.9966	12.1566	12.3085	12.4524	12.5753	12.6705	12.7457	12.8056	12.8531	12.8908																																																																						
0.782418	8.77512	8.84918	8.94461	9.06726	9.22427	9.42425	9.67717	9.95593	10.2269	10.4867	10.7323	10.9374	11.0897	11.2035	11.2891	11.3539	11.403	11.4453	11.4935	11.5552	11.634	11.734	11.8602	12.0177	12.1888	12.3534	12.5106	12.6605	12.789	12.8882	12.9655	13.026	13.0734	13.1103																																																																						
0.776142	8.95637	9.0314	9.1281	9.25238	9.4115	9.6142	9.87059	10.1533	10.4282	10.6918	10.9411	11.1496	11.3043	11.4201	11.5073	11.5732	11.6232	11.6663	11.7154	11.7783	11.8587	11.9608	12.0897	12.2509	12.4266	12.596	12.7583	12.9132	13.0456	13.1467	13.2245	13.2846	13.331	13.3668																																																																						
0.767984	9.17873	9.25496	9.35321	9.47949	9.64119	9.8472	10.1078	10.3953	10.6749	10.9432	11.197	11.4094	11.5671	11.6852	11.7741	11.8414	11.8925	11.9365	11.9866	12.0508	12.133	12.2374	12.3693	12.5344	12.7145	12.8884	13.0547	13.2129	13.347	13.4482	13.5251	13.5838	13.6287	13.6631																																																																						
0.757382	9.44566	9.52333	9.62344	9.75211	9.9169	10.1269	10.3925	10.6856	10.9708	11.2444	11.5035	11.7203	11.8814	12.002	12.0928	12.1616	12.2138	12.2587	12.3099	12.3756	12.4595	12.5663	12.7011	12.8698	13.0537	13.2307	13.3995	13.5588	13.6922	13.7918	13.8667	13.9233	13.9662	13.999																																																																						
0.743592	9.75624	9.83558	9.93785	10.0693	10.2376	10.4521	10.7236	11.023	11.3144	11.594	11.8587	12.0802	12.2447	12.3679	12.4606	12.5308	12.5841	12.63	12.6822	12.7492	12.8348	12.9435	13.0808	13.2523	13.4386	13.6172	13.7863	13.9445	14.0754	14.172	14.244	14.2979	14.3386	14.3694																																																																						
0.725676	10.1015	10.1827	10.2873	10.4218	10.5941	10.8135	11.0912	11.3974	11.6952	11.981	12.2513	12.4773	12.6451	12.7706	12.865	12.9364	12.9906	13.0373	13.0903	13.1584	13.2453	13.3555	13.4944	13.6675	13.8547	14.033	14.2006	14.3557	14.4827	14.5754	14.6438	14.6948	14.733	14.7618																																																																						
0.702372	10.4603	10.5434	10.6505	10.7882	10.9644	11.1888	11.4727	11.7856	12.0897	12.3811	12.6565	12.8864	13.0569	13.1842	13.28	13.3523	13.4072	13.4543	13.508	13.5768	13.6644	13.7756	13.9152	14.0886	14.2752	14.4518	14.6164	14.7674	14.8897	14.978	15.0427	15.0905	15.1261	15.1528																																																																						
0.67209	10.7977	10.8826	10.9921	11.1326	11.3125	11.5416	11.8311	12.1498	12.4593	12.7555	13.035	13.2679	13.4403	13.569	13.6656	13.7385	13.7937	13.8412	13.8952	13.9643	14.0524	14.1638	14.3034	14.4763	14.6613	14.8354	14.9965	15.1431	15.2605	15.3446	15.4057	15.4506	15.4839	15.5087																																																																						
0.63271	11.0714	11.1578	11.2691	11.412	11.5949	11.8276	12.1214	12.4447	12.7582	13.0579	13.3403	13.5752	13.7489	13.8783	13.9754	14.0486	14.1041	14.1517	14.2058	14.2751	14.3632	14.4745	14.6138	14.7858	14.9691	15.1407	15.2986	15.4413	15.5547	15.6353	15.6935	15.736	15.7674	15.7908																																																																						
0.59136	11.2311	11.3184	11.4307	11.575	11.7596	11.9943	12.2907	12.6165	12.9323	13.2339	13.5178	13.7537	13.928	14.0578	14.1551	14.2284	14.2839	14.3316	14.3858	14.455	14.5431	14.6543	14.7933	14.9646	15.1467	15.3168	15.4727	15.613	15.724	15.8026	15.8591	15.9003	15.9306	15.9531																																																																						
0.549996	11.3042	11.3918	11.5047	11.6496	11.8349	12.0707	12.3682	12.6951	13.0119	13.3143	13.5989	13.8353	14.0098	14.1397	14.2371	14.3104	14.366	14.4137	14.4679	14.5371	14.6251	14.7362	14.8751	15.046	15.2276	15.3969	15.5519	15.6911	15.801	15.8787	15.9344	15.975	16.0048	16.0269																																																																						
0.508648	11.3342	11.422	11.5351	11.6802	11.8659	12.102	12.4	12.7274	13.0446	13.3473	13.6321	13.8687	14.0433	14.1733	14.2707	14.3441	14.3996	14.4473	14.5015	14.5707	14.6587	14.7698	14.9085	15.0794	15.2607	15.4297	15.5843	15.7231	15.8325	15.9098	15.9652	16.0055	16.0351	16.0571																																																																						
0.467282	11.3457	11.4336	11.5467	11.692	11.8777	12.114	12.4121	12.7397	13.0571	13.36	13.6449	13.8815	14.0561	14.1861	14.2835	14.3569	14.4125	14.4602	14.5144	14.5836	14.6716	14.7827	14.9214	15.0921	15.2734	15.4423	15.5967	15.7353	15.8445	15.9217	15.977	16.0172	16.0467	16.0686																																																																						
0.427916	11.3502	11.438	11.5512	11.6965	11.8823	12.1186	12.4168	12.7445	13.0619	13.3648	13.6498	13.8864	14.0611	14.1911	14.2885	14.3619	14.4175	14.4652	14.5193	14.5886	14.6766	14.7876	14.9263	15.0971	15.2783	15.4471	15.6015	15.74	15.8492	15.9263	15.9816	16.0217	16.0512	16.0731																																																																						
0.397622	11.3526	11.4405	11.5537	11.699	11.8848	12.1212	12.4195	12.7472	13.0646	13.3676	13.6526	13.8892	14.0639	14.1939	14.2914	14.3648	14.4203	14.468	14.5222	14.5914	14.6794	14.7905	14.9292	15.0999	15.2811	15.45	15.6043	15.7428	15.852	15.929	15.9843	16.0244	16.0539	16.0757																																																																						
0.37433	11.3551	11.4429	11.5561	11.7015	11.8873	12.1237	12.422	12.7498	13.0673	13.3703	13.6553	13.892	14.0668	14.1968	14.2942	14.3676	14.4232	14.4709	14.5251	14.5943	14.6824	14.7934	14.9321	15.1029	15.2841	15.4529	15.6073	15.7457	15.8548	15.9319	15.9871	16.0272	16.0566	16.0785																																																																						
0.356402	11.3577	11.4456	11.5588	11.7042	11.8901	12.1265	12.4249	12.7527	13.0703	13.3734	13.6585	13.8952	14.07	14.2001	14.2975	14.371	14.4265	14.4743	14.5284	14.5977	14.6857	14.7968	14.9356	15.1063	15.2876	15.4564	15.6107	15.7492	15.8583	15.9353	15.9904	16.0305	16.06	16.0818																																																																						
0.342622	11.3605	11.4484	11.5616	11.707	11.893	12.1294	12.4279	12.7558	13.0734	13.3766	13.6618	13.8986	14.0735	14.2036	14.3011	14.3745	14.4301	14.4779	14.5321	14.6013	14.6894	14.8005	14.9393	15.1101	15.2914	15.4602	15.6146	15.753	15.8621	15.939	15.9942	16.0342	16.0637	16.0855																																																																						
0.332012	11.3631	11.451	11.5642	11.7097	11.8956	12.1322	12.4307	12.7587	13.0764	13.3797	13.665	13.9019	14.0768	14.207	14.3045	14.378	14.4336	14.4814	14.5356	14.6049	14.693	14.8042	14.943	15.1139	15.2952	15.4641	15.6185	15.7569	15.866	15.9429	15.998	16.038	16.0674	16.0892																																																																						
0.32386	11.3653	11.4533	11.5666	11.712	11.898	12.1346	12.4332	12.7613	13.0791	13.3825	13.6679	13.905	14.0799	14.2101	14.3077	14.3812	14.4369	14.4847	14.5389	14.6083	14.6964	14.8076	14.9465	15.1175	15.2989	15.4678	15.6222	15.7606	15.8697	15.9466	16.0017	16.0417	16.0711	16.0928																																																																						
0.31758	11.3673	11.4552	11.5685	11.714	11.9	12.1366	12.4353	12.7635	13.0814	13.3849	13.6704	13.9076	14.0826	14.2129	14.3105	14.3841	14.4397	14.4876	14.5418	14.6112	14.6994	14.8107	14.9496	15.1207	15.3021	15.4711	15.6256	15.764	15.873	15.9499	16.005	16.045	16.0743	16.0961																																																																						
0.312758	11.3688	11.4568	11.5701	11.7156	11.9016	12.1383	12.437	12.7653	13.0833	13.3869	13.6725	13.9097	14.0849	14.2152	14.3129	14.3865	14.4422	14.49	14.5443	14.6137	14.7019	14.8133	14.9523	15.1234	15.305	15.474	15.6285	15.7669	15.876	15.9529	16.0079	16.0479	16.0772	16.099																																																																						
0.309042	11.37	11.458	11.5713	11.7168	11.9029	12.1396	12.4384	12.7667	13.0848	13.3885	13.6742	13.9115	14.0867	14.2171	14.3148	14.3884	14.4442	14.492	14.5463	14.6158	14.7041	14.8154	14.9545	15.1257	15.3073	15.4764	15.631	15.7694	15.8785	15.9553	16.0104	16.0503	16.0796	16.1014																																																																						
0.306188	11.371	11.459	11.5723	11.7178	11.9039	12.1406	12.4394	12.7678	13.086	13.3898	13.6756	13.913	14.0882	14.2187	14.3164	14.39	14.4458	14.4937	14.548	14.6175	14.7058	14.8172	14.9563	15.1276	15.3093	15.4784	15.633	15.7715	15.8805	15.9574	16.0124	16.0524	16.0817	16.1034																																																																						
0.30399	11.3718	11.4597	11.5731	11.7186	11.9047	12.1414	12.4403	12.7687	13.087	13.3908	13.6767	13.9141	14.0894	14.2199	14.3177	14.3913	14.4471	14.495	14.5493	14.6188	14.7072	14.8186	14.9578	15.1291	15.3109	15.4801	15.6347	15.7732	15.8822	15.9591	16.0141	16.054	16.0833	16.105																																																																						
0.3023	11.3723	11.4603	11.5736	11.7192	11.9053	12.1421	12.4409	12.7694	13.0877	13.3916	13.6775	13.915	14.0903	14.2209	14.3187	14.3923	14.4481	14.496	14.5504	14.6199	14.7083	14.8198	14.959	15.1303	15.3121	15.4814	15.636	15.7745	15.8836	15.9604	16.0154	16.0554	16.0846	16.1064																																																																						
0.301	11.3728	11.4608	11.5741	11.7196	11.9058	12.1426	12.4414	12.77	13.0883	13.3922	13.6782	13.9157	14.0911	14.2216	14.3194	14.3931	14.4489	14.4968	14.5512	14.6208	14.7091	14.8207	14.9599	15.1313	15.3131	15.4824	15.6371	15.7756	15.8846	15.9615	16.0165	16.0564	16.0857	16.1074																																																																						
0.3	11.3731	11.4611	11.5745	11.72	11.9061	12.1429	12.4418	12.7704	13.0887	13.3927	13.6787	13.9163	14.0917	14.2222	14.32	14.3938	14.4496	14.4975	14.5519	14.6214	14.7098	14.8214	14.9606	15.1321	15.3139	15.4832	15.6379	15.7764	15.8855	15.9623	16.0174	16.0573	16.0865	16.1082																																																																						
0.299	11.3734	11.4614	11.5748	11.7203	11.9065	12.1433	12.4422	12.7707	13.0891	13.3931	13.6791	13.9167	14.0922	14.2227	14.3206	14.3943	14.4501	14.4981	14.5525	14.622	14.7104	14.822	14.9613	15.1327	15.3146	15.4839	15.6386	15.7772	15.8862	15.9631	16.0181	16.058	16.0873	16.109																																																					9.90218	9.90068	9.89618	9.88604	9.86559	9.82678	9.75571	9.6439	9.49942	9.32398	9.12046	8.91727	8.74621	8.606	8.49311	8.4033	8.33248	
0.2977	11.3738	11.4618	11.5751	11.7207	11.9068	12.1436	12.4426	12.7712	13.0896	13.3936	13.6797	13.9173	14.0928	14.2233	14.3212	14.395	14.4508	14.4987	14.5531	14.6227	14.7111	14.8227	14.962	15.1335	15.3154	15.4848	15.6395	15.7781	15.8871	15.964	16.019	16.0589	16.0882	16.1098																																																					9.90262	9.90111	9.89661	9.88647	9.86603	9.82721	9.75614	9.64433	9.49984	9.32439	9.12086	8.91766	8.74659	8.60638	8.49348	8.40368	8.33285	
0.29601	11.3742	11.4622	11.5756	11.7211	11.9073	12.1441	12.4431	12.7717	13.0901	13.3942	13.6803	13.918	14.0935	14.2242	14.322	14.3958	14.4516	14.4996	14.554	14.6236	14.712	14.8237	14.963	15.1346	15.3165	15.4859	15.6407	15.7793	15.8883	15.9652	16.0202	16.06	16.0893	16.111																																																					9.90392	9.90241	9.89791	9.88777	9.86732	9.8285	9.75742	9.64559	9.50108	9.32561	9.12206	8.91883	8.74775	8.60753	8.49462	8.4048	8.33397	
0.293812	11.3748	11.4628	11.5761	11.7217	11.9079	12.1447	12.4437	12.7724	13.0909	13.3951	13.6812	13.919	14.0945	14.2252	14.3231	14.3969	14.4528	14.5007	14.5552	14.6248	14.7133	14.8249	14.9643	15.1359	15.318	15.4874	15.6422	15.7808	15.8899	15.9667	16.0217	16.0616	16.0909	16.1126																																																					9.90685	9.90535	9.90084	9.89069	9.87024	9.83141	9.7603	9.64843	9.50388	9.32835	9.12475	8.92148	8.75035	8.6101	8.49717	8.40733	8.33649	
0.290958	11.3755	11.4635	11.5769	11.7225	11.9087	12.1455	12.4446	12.7733	13.0919	13.3961	13.6824	13.9203	14.0959	14.2266	14.3246	14.3984	14.4543	14.5023	14.5568	14.6264	14.7149	14.8266	14.9661	15.1378	15.3199	15.4895	15.6443	15.783	15.8921	15.9689	16.0239	16.0638	16.093	16.1147																																																					9.91277	9.91126	9.90675	9.8966	9.87613	9.83727	9.76611	9.65416	9.50952	9.33389	9.13018	8.92681	8.75561	8.61529	8.50231	8.41244	8.34157	
0.287242	11.3765	11.4645	11.5779	11.7234	11.9097	12.1466	12.4457	12.7745	13.0932	13.3976	13.684	13.922	14.0977	14.2285	14.3266	14.4004	14.4564	14.5044	14.5589	14.6286	14.7172	14.829	14.9686	15.1404	15.3226	15.4923	15.6472	15.7859	15.895	15.9719	16.0269	16.0667	16.096	16.1176																																																					9.92403	9.92252	9.91801	9.90784	9.88734	9.84842	9.77716	9.66508	9.52025	9.34443	9.14051	8.93694	8.76559	8.62517	8.5121	8.42216	8.35124	
0.28242	11.3777	11.4657	11.5791	11.7247	11.9109	12.1479	12.4471	12.7761	13.0949	13.3994	13.6861	13.9243	14.1001	14.2311	14.3292	14.4031	14.4591	14.5072	14.5618	14.6315	14.7202	14.8321	14.9719	15.1439	15.3264	15.4962	15.6513	15.7901	15.8992	15.9761	16.031	16.0709	16.1001	16.1217																																																					9.94475	9.94324	9.93871	9.92851	9.90796	9.86894	9.7975	9.68514	9.53999	9.36379	9.15948	8.95556	8.78394	8.64329	8.53006	8.44	8.36898	
0.27614	11.3791	11.4671	11.5805	11.7261	11.9125	12.1495	12.4488	12.778	13.097	13.4019	13.6888	13.9273	14.1034	14.2345	14.3328	14.4068	14.4629	14.511	14.5657	14.6356	14.7244	14.8365	14.9765	15.1489	15.3316	15.5018	15.6571	15.796	15.9053	15.9821	16.0371	16.0769	16.1061	16.1277																																																					9.98211	9.98059	9.97604	9.96579	9.94513	9.90592	9.83414	9.72126	9.57549	9.39861	9.19357	8.989	8.81688	8.67585	8.56232	8.47204	8.40084	
